Date,Open,High,Low,Close,Adj Close,Volume
2023-04-19,15.050000,15.300000,15.050000,15.250000,14.970193,67000
2023-04-20,15.200000,15.550000,15.200000,15.550000,15.264689,110200
2023-04-21,15.500000,15.700000,15.400000,15.500000,15.215607,57346
2023-04-24,15.650000,15.650000,15.400000,15.500000,15.215607,49061
2023-04-25,15.600000,15.700000,15.400000,15.400000,15.117441,37033
2023-04-26,15.400000,15.400000,14.750000,15.150000,14.872027,31350
2023-04-27,15.200000,15.200000,15.050000,15.050000,14.773863,24030
2023-04-28,15.100000,15.450000,15.100000,15.300000,15.019276,33000
2023-05-02,15.450000,15.500000,15.450000,15.450000,15.166524,14143
2023-05-03,15.450000,15.450000,15.200000,15.250000,14.970193,26000
2023-05-04,15.250000,15.400000,15.250000,15.300000,15.019276,18100
2023-05-05,15.300000,15.400000,15.150000,15.300000,15.019276,29052
2023-05-08,15.200000,15.200000,15.200000,15.200000,14.921110,16040
2023-05-09,15.100000,15.150000,15.000000,15.050000,14.773863,17701
2023-05-10,15.050000,15.100000,15.000000,15.050000,14.773863,11000
2023-05-11,15.100000,15.150000,15.000000,15.000000,14.724780,12000
2023-05-12,15.200000,15.200000,15.150000,15.150000,14.872027,26000
2023-05-15,15.100000,15.300000,15.100000,15.300000,15.019276,13000
2023-05-16,15.300000,15.400000,15.050000,15.300000,15.019276,6000
2023-05-17,15.300000,16.799999,15.300000,16.799999,16.491753,1083015
2023-05-18,17.250000,17.900000,16.500000,16.500000,16.197258,1647471
2023-05-19,16.650000,16.650000,16.100000,16.350000,16.050011,308300
2023-05-22,16.350000,17.200001,16.350000,16.799999,16.491753,351000
2023-05-23,16.950001,16.950001,16.500000,16.500000,16.197258,113942
2023-05-24,16.500000,16.500000,16.200001,16.299999,16.000927,122010
2023-05-25,16.299999,16.750000,16.100000,16.700001,16.393589,135006
2023-05-26,16.700001,16.900000,16.500000,16.500000,16.197258,174000
2023-05-29,16.650000,16.650000,16.500000,16.500000,16.197258,59000
2023-05-30,17.100000,17.100000,16.200001,16.299999,16.000927,112134
2023-05-31,16.350000,16.350000,16.000000,16.150000,15.853680,74300
2023-06-01,16.150000,16.299999,16.150000,16.200001,15.902763,30001
2023-06-02,16.299999,16.750000,16.299999,16.650000,16.344505,154350
2023-06-05,16.650000,17.000000,16.650000,16.850000,16.540836,108300
2023-06-06,16.850000,17.000000,16.650000,16.650000,16.344505,117200
2023-06-07,16.650000,16.950001,16.650000,16.900000,16.589918,130192
2023-06-08,16.950001,16.950001,16.549999,16.850000,16.540836,97000
2023-06-09,16.950001,16.950001,16.600000,16.700001,16.393589,83000
2023-06-12,16.799999,16.799999,16.450001,16.450001,16.148176,111285
2023-06-13,16.350000,16.549999,16.299999,16.350000,16.050011,70000
2023-06-14,16.350000,16.350000,16.200001,16.299999,16.000927,48000
2023-06-15,16.299999,16.650000,16.299999,16.299999,16.000927,71035
2023-06-16,16.299999,16.400000,16.200001,16.200001,15.902763,74300
2023-06-19,16.200001,16.400000,16.200001,16.400000,16.099092,22000
2023-06-20,16.400000,16.450001,16.299999,16.350000,16.050011,16000
2023-06-21,16.299999,16.700001,16.200001,16.650000,16.344505,93006
2023-06-26,16.850000,16.850000,16.549999,16.650000,16.344505,58004
2023-06-27,16.700001,16.700001,16.500000,16.549999,16.246340,25000
2023-06-28,16.450001,16.750000,16.450001,16.500000,16.197258,34000
2023-06-29,16.500000,16.650000,16.400000,16.549999,16.246340,51000
2023-06-30,16.500000,16.750000,16.500000,16.700001,16.393589,115000
2023-07-03,16.750000,16.850000,16.600000,16.799999,16.491753,80220
2023-07-04,16.799999,16.799999,16.700001,16.700001,16.393589,44006
2023-07-05,16.850000,16.900000,16.650000,16.700001,16.393589,43000
